,filename,tot_seconds,netpos_seconds,netpos_prop
1218,50448691,562,247,0.4395017793594306
1219,24502044,129,-29,-0.2248062015503876
1220,18658739,110,15,0.13636363636363635
1221,14244616,296,2,0.006756756756756757
1222,15348170,133,-21,-0.15789473684210525
1223,6113519,182,-49,-0.2692307692307692
1224,2432563,296,-52,-0.17567567567567569
1225,24630168,480,60,0.125
1226,12805049,361,-21,-0.05817174515235457
1227,309634,153,2,0.013071895424836602
1228,5149627,209,47,0.22488038277511962
1229,11164962,245,55,0.22448979591836735
1230,11115875,444,71,0.15990990990990991
1231,31395223,240,56,0.23333333333333334
1232,10878261,137,13,0.0948905109489051
1233,13933928,420,78,0.18571428571428572
1234,2780484,201,31,0.15422885572139303
1235,14726215,136,75,0.5514705882352942
1236,2531312,192,52,0.2708333333333333
1237,7051819,273,43,0.1575091575091575
1238,16927151,297,47,0.15824915824915825
1239,795595,178,11,0.06179775280898876
1240,39793195,206,70,0.33980582524271846
1241,12187368,394,35,0.08883248730964467
1242,2691169,280,7,0.025
1243,49892185,170,40,0.23529411764705882
1244,205219,558,109,0.1953405017921147
1245,2832677,342,29,0.0847953216374269
1246,7659750,259,46,0.1776061776061776
1247,32319755,72,-17,-0.2361111111111111
1248,4558518,246,42,0.17073170731707318
1249,38493837,505,71,0.1405940594059406
1250,317365,236,37,0.15677966101694915
1251,17552159,263,5,0.019011406844106463
1252,2361185,186,7,0.03763440860215054
1253,3644673,340,40,0.11764705882352941
1254,5034957,327,25,0.0764525993883792
1255,7155186,271,6,0.02214022140221402
1256,4658976,175,34,0.19428571428571428
1257,26289005,332,21,0.06325301204819277
1258,2399143,130,13,0.1
1259,5211193,327,15,0.045871559633027525
1260,54869589,343,53,0.15451895043731778
1261,513200,241,45,0.18672199170124482
1262,18383520,225,34,0.1511111111111111
1263,2704067,421,25,0.05938242280285035
1264,5089068,389,57,0.14652956298200515
1265,5870860,434,26,0.059907834101382486
1266,2420889,208,44,0.21153846153846154
1267,7601131,250,-54,-0.216
1268,37954150,452,43,0.09513274336283185
1269,3567568,262,41,0.15648854961832062
1270,4185178,244,22,0.09016393442622951
1271,61224675,382,29,0.07591623036649214
1272,2541707,467,33,0.07066381156316917
1273,6517422,448,56,0.125
1274,5462374,254,10,0.03937007874015748
1275,2508696,288,23,0.0798611111111111
1276,67583012,201,31,0.15422885572139303
1277,37326927,194,35,0.18041237113402062
1278,11042880,296,44,0.14864864864864866
1279,5870280,457,32,0.0700218818380744
1280,19346985,297,38,0.12794612794612795
1281,6940467,281,32,0.11387900355871886
1282,2820989,291,8,0.027491408934707903
1283,8920970,398,-4,-0.010050251256281407
1284,3948099,338,27,0.07988165680473373
1285,2483389,145,13,0.0896551724137931
1286,858262,207,54,0.2608695652173913
1287,21334953,465,34,0.07311827956989247
1288,2914296,394,27,0.06852791878172589
1289,2783377,387,17,0.04392764857881137
1290,11882439,285,41,0.14385964912280702
1291,14480155,343,22,0.0641399416909621
1292,8173101,329,35,0.10638297872340426
1293,3669278,249,20,0.08032128514056225
1294,2330590,234,11,0.04700854700854701
1295,4295859,261,24,0.09195402298850575
1296,47180842,282,29,0.10283687943262411
1297,6253224,193,-1,-0.0051813471502590676
1298,4806136,315,21,0.06666666666666667
1299,6073291,399,26,0.06516290726817042
1300,17583381,531,22,0.04143126177024482
1301,7280955,366,36,0.09836065573770492
1302,4597038,269,36,0.13382899628252787
1303,6974932,281,19,0.06761565836298933
1304,8505777,380,1,0.002631578947368421
1305,5070496,282,18,0.06382978723404255
1306,3479145,239,12,0.0502092050209205
1307,2880103,335,22,0.06567164179104477
1308,2507526,107,25,0.2336448598130841
1309,6726997,195,28,0.14358974358974358
1310,2535686,184,17,0.09239130434782608
1311,54087232,418,42,0.10047846889952153
1312,3172227,409,20,0.0488997555012225
1313,3108248,303,26,0.0858085808580858
1314,21582563,369,8,0.02168021680216802
1315,3900729,93,35,0.3763440860215054
1316,16858695,14,7,0.5
1317,14025030,391,15,0.03836317135549872
1318,5187122,545,25,0.045871559633027525
1319,4206657,227,34,0.14977973568281938
1320,3534032,448,2,0.004464285714285714
1321,8733393,375,19,0.050666666666666665
1322,8142063,454,23,0.05066079295154185
1323,7026267,208,4,0.019230769230769232
1324,8192537,246,16,0.06504065040650407
1325,7878633,215,-5,-0.023255813953488372
1326,5749996,410,13,0.03170731707317073
1327,3574196,397,36,0.0906801007556675
1328,5319899,196,5,0.025510204081632654
1329,3093946,274,16,0.058394160583941604
1330,28734375,341,16,0.0469208211143695
1331,11219901,186,1,0.005376344086021506
1332,1401824,147,23,0.1564625850340136
1333,29093810,403,180,0.4466501240694789
1334,34124511,195,126,0.6461538461538462
1335,29351126,298,83,0.2785234899328859
1336,12366994,184,92,0.5
1337,25247913,340,169,0.4970588235294118
1338,32101206,527,-58,-0.11005692599620494
1339,23746886,217,82,0.3778801843317972
1340,12494300,368,-62,-0.16847826086956522
1341,43746741,271,-55,-0.2029520295202952
1342,30050561,295,120,0.4067796610169492
1343,27956457,294,28,0.09523809523809523
1344,59916278,416,108,0.25961538461538464
1345,23006791,334,163,0.4880239520958084
1346,13473344,203,88,0.43349753694581283
1347,32866187,355,81,0.22816901408450704
1348,69480072,92,69,0.75
1349,9488236,294,-117,-0.3979591836734694
1350,37547664,505,-74,-0.14653465346534653
1351,8580885,305,-73,-0.23934426229508196
1352,13816168,433,-86,-0.19861431870669746
1353,28674328,266,117,0.4398496240601504
1354,28993582,268,132,0.4925373134328358
1355,56328069,360,59,0.1638888888888889
1356,27721500,248,57,0.22983870967741934
1357,30714645,334,122,0.3652694610778443
1358,27409115,321,-17,-0.0529595015576324
1359,18153895,327,82,0.25076452599388377
1360,66828284,10,11,1.1
1361,18702434,431,-11,-0.025522041763341066
1362,28378255,309,-49,-0.15857605177993528
1363,61766483,466,80,0.17167381974248927
1364,28530470,291,221,0.7594501718213058
1365,32071558,143,23,0.16083916083916083
1366,34708496,533,10,0.01876172607879925
1367,62892959,104,-54,-0.5192307692307693
1368,21872327,524,242,0.4618320610687023
1369,27789464,124,19,0.1532258064516129
1370,3013555,350,-88,-0.25142857142857145
1371,9079776,374,-102,-0.2727272727272727
1372,33011751,421,191,0.45368171021377673
1373,3291729,223,-49,-0.21973094170403587
1374,14817708,219,-115,-0.5251141552511416
1375,67229368,352,-107,-0.3039772727272727
1376,8496815,286,-121,-0.4230769230769231
1377,3370007,201,35,0.17412935323383086
1378,67801376,521,-54,-0.1036468330134357
1379,5949455,438,-154,-0.3515981735159817
1380,32509374,554,9,0.016245487364620937
1381,66205981,14,7,0.5
1382,18530383,169,115,0.6804733727810651
1383,58101656,260,142,0.5461538461538461
1384,66151215,24,11,0.4583333333333333
1385,37503139,273,152,0.5567765567765568
1386,28673734,223,104,0.4663677130044843
1387,14835321,154,17,0.11038961038961038
1388,31583270,133,10,0.07518796992481203
1389,29465932,301,92,0.30564784053156147
1390,45662961,577,18,0.03119584055459272
1391,8815372,323,-53,-0.16408668730650156
1392,29553185,300,35,0.11666666666666667
1393,30406016,261,42,0.16091954022988506
1394,14384579,375,-22,-0.058666666666666666
1395,9928230,241,-98,-0.4066390041493776
1396,30038577,249,162,0.6506024096385542
1397,32548063,99,23,0.23232323232323232
1398,68189844,154,5,0.032467532467532464
1399,6070435,299,-37,-0.12374581939799331
1400,18764839,494,-114,-0.23076923076923078
1401,39321206,298,100,0.33557046979865773
1402,11835864,519,-92,-0.17726396917148363
1403,11421393,496,-64,-0.12903225806451613
1404,24503002,241,71,0.2946058091286307
1405,39397707,198,33,0.16666666666666666
1406,8906258,519,-51,-0.09826589595375723
1407,33968135,330,-74,-0.22424242424242424
1408,10438732,116,-21,-0.1810344827586207
1409,64147945,216,57,0.2638888888888889
1410,12503231,323,20,0.06191950464396285
1411,11189041,434,-164,-0.3778801843317972
1412,56225237,430,56,0.13023255813953488
1413,26742592,237,-42,-0.17721518987341772
1414,28292470,138,14,0.10144927536231885
1415,15265800,313,60,0.19169329073482427
1416,19698935,241,66,0.27385892116182575
1417,14699758,394,-56,-0.14213197969543148
1418,17806448,386,225,0.582901554404145
1419,28075548,331,7,0.021148036253776436
1420,9832963,375,-71,-0.18933333333333333
1421,8832043,308,-66,-0.21428571428571427
1422,64380058,314,139,0.4426751592356688
1423,48591341,263,51,0.19391634980988592
1424,42805407,357,194,0.5434173669467787
1425,17030489,153,-9,-0.058823529411764705
1426,62700311,389,64,0.16452442159383032
1427,9278299,267,-10,-0.03745318352059925
1428,15563187,160,-27,-0.16875
1429,9112775,259,83,0.3204633204633205
1430,2345891,289,152,0.5259515570934256
1431,25479436,55,38,0.6909090909090909
1432,3333185,85,25,0.29411764705882354
1433,35582226,188,-115,-0.6117021276595744
1434,1420304,336,11,0.03273809523809524
1435,18573692,534,106,0.19850187265917604
1436,42339943,392,39,0.09948979591836735
1437,11972080,317,118,0.3722397476340694
1438,31976290,403,-6,-0.01488833746898263
1439,5190063,244,31,0.12704918032786885
1440,12877038,404,26,0.06435643564356436
1441,2541782,188,56,0.2978723404255319
1442,1639572,172,-43,-0.25
1443,57065022,207,133,0.642512077294686
1444,38743765,561,40,0.07130124777183601
1445,39204846,547,145,0.26508226691042047
1446,10136337,294,162,0.5510204081632653
1447,7029087,181,95,0.5248618784530387
1448,45516443,373,13,0.03485254691689008
1449,11435647,245,-40,-0.16326530612244897
1450,61020829,235,132,0.5617021276595745
1451,26395144,357,55,0.15406162464985995
1452,6220301,203,7,0.034482758620689655
1453,1296236,235,-9,-0.03829787234042553
1454,36838157,455,18,0.03956043956043956
1455,49771163,490,63,0.12857142857142856
1456,66035303,308,-79,-0.2564935064935065
1457,527915,416,122,0.2932692307692308
1458,63692576,226,131,0.5796460176991151
1459,69342487,427,143,0.33489461358313816
1460,41657516,240,75,0.3125
1461,3110165,274,65,0.23722627737226276
1462,9053422,530,229,0.4320754716981132
1463,6288312,247,185,0.7489878542510121
1464,37680744,585,65,0.1111111111111111
1465,63749187,498,318,0.6385542168674698
1466,32833387,440,107,0.2431818181818182
1467,14042525,530,190,0.3584905660377358
1468,13003052,334,162,0.48502994011976047
1469,53874048,389,155,0.39845758354755784
1470,1265361,179,-9,-0.05027932960893855
1471,8500348,539,28,0.05194805194805195
1472,52430322,391,113,0.289002557544757
1473,64825435,485,153,0.3154639175257732
1474,32897986,574,96,0.1672473867595819
1475,63736555,496,315,0.6350806451612904
1476,68167502,552,-16,-0.028985507246376812
1477,7768739,175,-5,-0.02857142857142857
1478,731764,459,150,0.32679738562091504
1479,59279932,534,8,0.0149812734082397
1480,22706809,501,50,0.0998003992015968
1481,32191746,454,46,0.1013215859030837
1482,44810378,293,102,0.34812286689419797
1483,2988596,62,21,0.3387096774193548
1484,62499331,203,92,0.45320197044334976
1485,33506870,407,95,0.2334152334152334
1486,32915826,270,170,0.6296296296296297
1487,64402706,523,216,0.4130019120458891
1488,30776309,448,94,0.20982142857142858
1489,12631354,467,-20,-0.042826552462526764
1490,68055042,406,-27,-0.0665024630541872
1491,6350955,534,326,0.6104868913857678
1492,4557592,225,158,0.7022222222222222
1493,57615235,227,120,0.5286343612334802
1494,31663023,302,151,0.5
1495,1801725,355,180,0.5070422535211268
1496,29573137,430,153,0.3558139534883721
1497,64327763,421,124,0.29453681710213775
1498,63643604,382,90,0.2356020942408377
1499,61309809,373,14,0.03753351206434316
1500,13021583,297,87,0.29292929292929293
1501,26214648,343,96,0.27988338192419826
1502,68059518,266,58,0.21804511278195488
1503,58458997,195,59,0.30256410256410254
1504,47488211,527,204,0.3870967741935484
1505,59384791,165,89,0.5393939393939394
1506,27676526,414,-6,-0.014492753623188406
1507,61111078,338,110,0.3254437869822485
1508,26275390,73,44,0.6027397260273972
1509,41995311,397,107,0.2695214105793451
1510,31583906,312,124,0.3974358974358974
1511,20509872,288,92,0.3194444444444444
1512,60543632,511,270,0.5283757338551859
1513,14542085,346,61,0.17630057803468208
1514,8039424,189,49,0.25925925925925924
1515,58592472,471,197,0.4182590233545648
1516,11294204,312,182,0.5833333333333334
1517,56884167,439,56,0.1275626423690205
1518,35547221,116,-30,-0.25862068965517243
1519,51520306,392,98,0.25
1520,29491449,314,-35,-0.11146496815286625
1521,47047779,384,297,0.7734375
1522,60109976,306,64,0.20915032679738563
1523,30006382,426,60,0.14084507042253522
1524,11358829,468,164,0.3504273504273504
1525,35571369,476,-29,-0.06092436974789916
1526,28669190,311,-28,-0.09003215434083602
1527,1276729,161,13,0.08074534161490683
1528,18129063,348,54,0.15517241379310345
1529,34980656,338,21,0.0621301775147929
1530,28853209,380,-27,-0.07105263157894737
1531,52548391,437,73,0.16704805491990846
1532,30550092,246,188,0.7642276422764228
1533,1564664,536,173,0.32276119402985076
1534,14084059,497,35,0.07042253521126761
1535,18140335,414,99,0.2391304347826087
1536,57546777,480,119,0.24791666666666667
1537,64260331,345,98,0.28405797101449276
1538,30494013,443,140,0.3160270880361174
1539,68146464,439,11,0.025056947608200455
1540,34136904,420,81,0.19285714285714287
1541,60368162,323,133,0.4117647058823529
1542,6444269,533,20,0.0375234521575985
1543,61994547,369,3,0.008130081300813009
1544,12091297,268,96,0.3582089552238806
1545,8295524,529,90,0.17013232514177692
1546,53335158,329,124,0.3768996960486322
1547,1293546,225,34,0.1511111111111111
1548,35953689,357,55,0.15406162464985995
1549,68471640,420,1,0.002380952380952381
1550,67930283,533,193,0.3621013133208255
1551,12998955,386,62,0.16062176165803108
1552,11371963,200,98,0.49
1553,62596465,324,97,0.2993827160493827
1554,57775703,446,109,0.24439461883408073
1555,39736977,295,25,0.0847457627118644
1556,1282770,370,54,0.14594594594594595
1557,12694083,512,-83,-0.162109375
1558,69719570,392,-25,-0.06377551020408163
1559,1689491,191,2,0.010471204188481676
1560,41458686,361,134,0.37119113573407203
1561,24649624,440,-44,-0.1
1562,13955480,324,71,0.2191358024691358
1563,44041452,274,210,0.7664233576642335
1564,25721094,211,-105,-0.4976303317535545
1565,34155006,444,-1,-0.0022522522522522522
1566,13391840,484,140,0.2892561983471074
1567,21318981,45,-32,-0.7111111111111111
1568,27876739,285,126,0.4421052631578947
1569,38726054,325,113,0.3476923076923077
1570,31028061,357,42,0.11764705882352941
1571,13876862,458,27,0.05895196506550218
1572,64840652,464,69,0.14870689655172414
1573,70108427,349,-11,-0.03151862464183381
1574,65406972,523,116,0.22179732313575526
1575,40467042,189,-29,-0.15343915343915343
1576,49978106,382,58,0.1518324607329843
1577,42612300,508,56,0.11023622047244094
1578,32602103,146,41,0.2808219178082192
1579,55974680,249,169,0.678714859437751
1580,23501514,297,50,0.16835016835016836
1581,27412112,387,101,0.26098191214470284
1582,12891313,488,163,0.33401639344262296
1583,1353502,271,104,0.3837638376383764
1584,13629759,359,42,0.116991643454039
1585,31591613,332,97,0.2921686746987952
1586,46996647,230,100,0.43478260869565216
1587,35487906,562,202,0.3594306049822064
1588,28089913,282,167,0.5921985815602837
1589,46920253,146,124,0.8493150684931506
1590,58609113,174,150,0.8620689655172413
1591,39492241,233,66,0.2832618025751073
1592,59497860,257,41,0.15953307392996108
1593,31508695,120,37,0.30833333333333335
1594,55144260,589,34,0.057724957555178265
1595,29319402,599,239,0.3989983305509182
1596,41032763,251,78,0.3107569721115538
1597,36911025,263,89,0.33840304182509506
1598,60522058,497,116,0.23340040241448692
1599,62906891,122,65,0.5327868852459017
1600,37866145,184,61,0.33152173913043476
1601,25779678,244,65,0.26639344262295084
1602,11341931,151,120,0.7947019867549668
1603,32903799,377,116,0.3076923076923077
1604,46727927,370,59,0.15945945945945947
1605,24989828,572,43,0.07517482517482517
1606,28361935,177,-49,-0.2768361581920904
1607,41389034,523,140,0.2676864244741874
1608,36892021,361,192,0.5318559556786704
1609,12817784,183,1,0.00546448087431694
1610,65378329,123,55,0.44715447154471544
1611,15365440,239,61,0.25523012552301255
1612,59590613,221,103,0.4660633484162896
1613,31679933,127,41,0.3228346456692913
1614,51440503,106,47,0.44339622641509435
1615,5703657,468,102,0.21794871794871795
1616,22645006,447,101,0.22595078299776286
1617,61005671,470,177,0.37659574468085105
1618,65996069,420,86,0.20476190476190476
1619,52782813,363,220,0.6060606060606061
1620,58431785,409,112,0.27383863080684595
1621,59641980,222,105,0.47297297297297297
1622,57876892,64,-2,-0.03125
1623,38525336,531,183,0.3446327683615819
1624,31611274,480,41,0.08541666666666667
1625,11803055,294,86,0.2925170068027211
1626,47851024,228,113,0.4956140350877193
1627,58193167,314,137,0.43630573248407645
1628,59502311,186,45,0.24193548387096775
1629,31242694,389,48,0.12339331619537275
1630,60052579,215,117,0.5441860465116279
1631,62882667,527,101,0.19165085388994307
1632,67084914,454,28,0.06167400881057269
1633,60803748,213,88,0.4131455399061033
1634,24554085,116,33,0.28448275862068967
1635,47357264,534,148,0.27715355805243447
1636,33104627,336,-24,-0.07142857142857142
1637,50278117,384,137,0.3567708333333333
1638,51604315,275,200,0.7272727272727273
1639,23128081,496,-152,-0.3064516129032258
1640,17642038,383,112,0.2924281984334204
1641,4522451,146,27,0.18493150684931506
1642,43819195,284,106,0.3732394366197183
1643,23080626,181,143,0.7900552486187845
1644,57676233,242,120,0.49586776859504134
1645,25238930,214,-58,-0.27102803738317754
1646,4124897,296,155,0.5236486486486487
1647,58745545,185,148,0.8
1648,12897547,274,18,0.06569343065693431
1649,62571092,230,151,0.6565217391304348
1650,70189245,279,-120,-0.43010752688172044
1651,32964090,318,64,0.20125786163522014
1652,34472967,250,164,0.656
1653,22462512,559,89,0.1592128801431127
1654,37700083,490,166,0.33877551020408164
1655,62937790,524,230,0.4389312977099237
1656,57042853,461,136,0.2950108459869848
1657,45620475,198,-49,-0.2474747474747475
1658,57900225,274,-19,-0.06934306569343066
1659,37167079,545,-6,-0.011009174311926606
1660,26242894,277,97,0.35018050541516244
1661,54336651,558,54,0.0967741935483871
1662,35957266,248,-103,-0.4153225806451613
1663,31345142,150,52,0.3466666666666667
1664,62801240,322,188,0.5838509316770186
1665,24497933,231,53,0.22943722943722944
1666,64102627,213,156,0.7323943661971831
1667,65824883,172,45,0.2616279069767442
1668,25559058,218,110,0.5045871559633027
1669,46284018,593,-81,-0.13659359190556492
1670,28124108,269,79,0.2936802973977695
1671,30519238,412,177,0.42961165048543687
1672,22238146,236,105,0.4449152542372881
1673,66443849,477,186,0.389937106918239
1674,32757106,430,81,0.1883720930232558
1675,8919370,428,-147,-0.34345794392523366
1676,30496686,416,-28,-0.0673076923076923
1677,35970082,393,19,0.04834605597964377
1678,56699171,114,40,0.3508771929824561
1679,44077341,344,156,0.45348837209302323
1680,40721810,467,42,0.08993576017130621
1681,57155047,193,68,0.35233160621761656
1682,51288306,169,101,0.5976331360946746
1683,68294316,365,142,0.38904109589041097
1684,25727383,87,43,0.4942528735632184
1685,63910517,180,3,0.016666666666666666
1686,13809419,486,160,0.3292181069958848
1687,47733778,323,116,0.3591331269349845
1688,44105768,265,160,0.6037735849056604
1689,57628792,266,35,0.13157894736842105
1690,24461729,269,1,0.0037174721189591076
1691,36309007,364,4,0.01098901098901099
1692,44824763,245,101,0.4122448979591837
1693,47890607,236,83,0.3516949152542373
1694,42543202,563,113,0.20071047957371227
1695,28256537,377,73,0.19363395225464192
1696,19252981,419,71,0.16945107398568018
1697,32830652,189,-7,-0.037037037037037035
1698,50731985,201,148,0.736318407960199
1699,23108121,298,152,0.5100671140939598
1700,12938613,302,-6,-0.019867549668874173
1701,14515758,377,-124,-0.32891246684350134
1702,59613574,202,165,0.8168316831683168
1703,48191318,270,82,0.3037037037037037
1704,66671888,105,42,0.4
1705,25269682,574,255,0.4442508710801394
1706,12950663,172,-134,-0.7790697674418605
1707,31612149,340,172,0.5058823529411764
1708,42970414,303,-62,-0.20462046204620463
1709,59019102,147,48,0.32653061224489793
1710,25451256,464,92,0.19827586206896552
1711,55586087,332,40,0.12048192771084337
1712,29546489,89,4,0.0449438202247191
1713,29538306,436,84,0.1926605504587156
1714,60867957,125,102,0.816
1715,20798599,208,128,0.6153846153846154
1716,37645309,438,-162,-0.3698630136986301
1717,48332135,384,-38,-0.09895833333333333
1718,35464582,398,94,0.23618090452261306
1719,47014533,279,-52,-0.1863799283154122
1720,29992496,508,94,0.18503937007874016
1721,65533970,509,163,0.32023575638506874
1722,39980900,95,27,0.28421052631578947
1723,19398288,238,28,0.11764705882352941
1724,30457306,506,-59,-0.116600790513834
1725,68801267,228,108,0.47368421052631576
1726,67909520,76,33,0.4342105263157895
1727,59120201,184,-86,-0.4673913043478261
1728,18673008,260,99,0.38076923076923075
1729,35177390,108,11,0.10185185185185185
1730,27676785,301,-65,-0.2159468438538206
1731,18961367,407,67,0.16461916461916462
1732,57490479,137,75,0.5474452554744526
1733,12338011,318,102,0.32075471698113206
1734,3386171,408,223,0.5465686274509803
1735,29738624,435,57,0.1310344827586207
1736,5434039,136,32,0.23529411764705882
1737,69997321,224,159,0.7098214285714286
1738,52665311,290,162,0.5586206896551724
1739,54292845,365,18,0.049315068493150684
1740,47895788,221,184,0.832579185520362
1741,44826983,283,132,0.4664310954063604
1742,62853824,289,74,0.2560553633217993
1743,1852559,315,190,0.6031746031746031
1744,23917483,590,136,0.2305084745762712
1745,136040,455,114,0.25054945054945055
1746,2058702,537,55,0.10242085661080075
1747,1490912,471,109,0.23142250530785563
1748,4105447,308,103,0.3344155844155844
1749,29143105,332,32,0.0963855421686747
1750,43655748,554,157,0.2833935018050541
1751,2582803,247,156,0.631578947368421
1752,1335503,428,-37,-0.08644859813084112
1753,2298829,120,-11,-0.09166666666666666
1754,1958068,246,85,0.34552845528455284
1755,35996570,585,87,0.14871794871794872
1756,30505068,365,94,0.25753424657534246
1757,61851244,584,156,0.2671232876712329
1758,2658855,505,56,0.11089108910891089
1759,8074999,243,162,0.6666666666666666
1760,1852253,231,101,0.43722943722943725
1761,36423083,365,158,0.4328767123287671
1762,62425840,472,58,0.1228813559322034
1763,16398599,96,13,0.13541666666666666
1764,50331935,210,104,0.49523809523809526
1765,330579,317,137,0.43217665615141954
1766,305537,539,243,0.45083487940630795
1767,51288835,430,232,0.5395348837209303
1768,61447399,433,170,0.39260969976905313
1769,65243464,196,8,0.04081632653061224
1770,60854113,471,103,0.21868365180467092
1771,69700706,598,150,0.2508361204013378
1772,672751,177,66,0.3728813559322034
1773,5528491,239,110,0.4602510460251046
1774,491271,330,150,0.45454545454545453
1775,70152557,486,151,0.31069958847736623
1776,10670944,182,123,0.6758241758241759
1777,3295994,469,142,0.302771855010661
1778,45828968,197,67,0.3401015228426396
1779,9837510,509,133,0.26129666011787817
1780,150559,569,242,0.4253075571177504
1781,2551497,392,90,0.22959183673469388
1782,48719020,572,157,0.2744755244755245
1783,51178080,538,165,0.3066914498141264
1784,37951156,428,220,0.514018691588785
1785,42910714,342,135,0.39473684210526316
1786,41048529,420,103,0.24523809523809523
1787,1913475,377,104,0.27586206896551724
1788,1991048,90,22,0.24444444444444444
1789,64314737,428,217,0.5070093457943925
1790,7274225,227,67,0.29515418502202645
1791,30786190,551,184,0.3339382940108893
1792,4402954,408,97,0.23774509803921567
1793,70844825,412,119,0.28883495145631066
1794,2698464,492,94,0.1910569105691057
1795,55915329,532,116,0.21804511278195488
1796,6041559,274,116,0.4233576642335766
1797,2380247,303,17,0.056105610561056105
1798,1655463,313,-75,-0.23961661341853036
1799,1885794,356,-31,-0.08707865168539326
1800,3608924,495,51,0.10303030303030303
1801,8422008,480,-190,-0.3958333333333333
1802,48241,446,207,0.4641255605381166
1803,3711394,384,-1,-0.0026041666666666665
1804,3916572,330,169,0.5121212121212121
1805,63943422,460,88,0.19130434782608696
1806,52790259,352,120,0.3409090909090909
1807,7998732,292,204,0.6986301369863014
1808,20719514,85,16,0.18823529411764706
1809,30346174,517,-28,-0.05415860735009671
1810,1641782,253,107,0.42292490118577075
1811,40811439,577,167,0.28942807625649913
1812,13280096,445,99,0.22247191011235956
1813,26957290,300,137,0.45666666666666667
1814,31726045,290,18,0.06206896551724138
1815,46813514,252,-59,-0.23412698412698413
1816,1049420,584,101,0.17294520547945205
1817,49257267,218,60,0.27522935779816515
1818,9520702,158,33,0.2088607594936709
1819,34219730,360,85,0.2361111111111111
1820,64716928,110,-9,-0.08181818181818182
1821,38262830,296,93,0.3141891891891892
1822,8298433,74,-39,-0.527027027027027
1823,273407,296,-49,-0.16554054054054054
1824,39016245,373,123,0.3297587131367292
1825,34632450,386,94,0.24352331606217617
1826,2375580,422,67,0.15876777251184834
1827,1728092,210,34,0.1619047619047619
1828,30257901,457,13,0.028446389496717725
1829,27080354,500,128,0.256
1830,51992628,210,-42,-0.2
1831,8247233,291,201,0.6907216494845361
1832,11655510,291,84,0.28865979381443296
1833,11243040,475,93,0.1957894736842105
1834,12938497,479,166,0.3465553235908142
1835,4765908,235,134,0.5702127659574469
1836,8797192,284,175,0.6161971830985915
1837,17844712,283,-1,-0.0035335689045936395
1838,2566460,476,-2,-0.004201680672268907
1839,7991674,352,126,0.35795454545454547
1840,13245436,285,-1,-0.0035087719298245615
1841,3365851,520,85,0.16346153846153846
1842,50706177,169,74,0.4378698224852071
1843,2622417,530,82,0.15471698113207547
1844,26214502,192,58,0.3020833333333333
1845,53457907,133,24,0.18045112781954886
1846,5842894,157,46,0.2929936305732484
1847,973340,135,29,0.21481481481481482
1848,36109135,451,51,0.1130820399113082
1849,14820096,293,129,0.4402730375426621
1850,5454029,291,48,0.16494845360824742
1851,21525091,293,140,0.4778156996587031
1852,33002895,304,81,0.26644736842105265
1853,3276456,228,169,0.7412280701754386
1854,7364531,47,20,0.425531914893617
1855,58285884,496,124,0.25
1856,29588316,159,93,0.5849056603773585
1857,4156336,253,41,0.16205533596837945
1858,2081336,90,49,0.5444444444444444
1859,30800710,86,16,0.18604651162790697
1860,60412829,395,210,0.5316455696202531
1861,39446266,492,240,0.4878048780487805
1862,38437631,487,155,0.3182751540041068
1863,15825100,271,35,0.12915129151291513
1864,14251372,390,33,0.08461538461538462
1865,6362676,246,108,0.43902439024390244
1866,40408530,292,49,0.1678082191780822
1867,29228239,515,65,0.1262135922330097
1868,54798089,196,16,0.08163265306122448
1869,61298693,262,85,0.3244274809160305
1870,57362852,377,79,0.20954907161803712
1871,21378472,272,37,0.13602941176470587
1872,3742579,329,56,0.1702127659574468
1873,5367284,489,42,0.08588957055214724
1874,13562366,314,181,0.5764331210191083
1875,18720843,110,51,0.4636363636363636
1876,63173,474,97,0.20464135021097046
1877,57880560,388,155,0.39948453608247425
1878,195824,380,41,0.10789473684210527
1879,60417755,342,-74,-0.21637426900584794
1880,38096452,424,27,0.06367924528301887
1881,24149246,377,78,0.20689655172413793
1882,39303278,320,181,0.565625
1883,3817056,502,129,0.25697211155378485
1884,123688,358,97,0.2709497206703911
1885,19389591,205,153,0.7463414634146341
1886,24883898,189,88,0.4656084656084656
1887,56180214,261,98,0.37547892720306514
1888,48868904,516,102,0.19767441860465115
1889,14899926,277,55,0.19855595667870035
1890,30590880,416,152,0.36538461538461536
1891,33246,151,126,0.8344370860927153
1892,15996640,265,-11,-0.04150943396226415
1893,30658045,292,79,0.2705479452054795
1894,320906,188,-44,-0.23404255319148937
1895,59811697,307,26,0.08469055374592833
1896,13066431,234,149,0.6367521367521367
1897,1297794,265,105,0.39622641509433965
1898,42021879,244,6,0.02459016393442623
1899,30680113,541,85,0.15711645101663585
1900,1731928,269,-86,-0.31970260223048325
1901,29144574,117,30,0.2564102564102564
1902,11347888,167,77,0.46107784431137727
1903,997773,196,26,0.1326530612244898
1904,3698415,304,40,0.13157894736842105
1905,1398988,303,122,0.40264026402640263
1906,1359194,96,54,0.5625
1907,8004015,493,196,0.3975659229208925
1908,3063915,121,15,0.12396694214876033
1909,29671936,491,113,0.23014256619144602
1910,46473331,236,118,0.5
1911,2150610,288,80,0.2777777777777778
1912,58235899,142,81,0.5704225352112676
