filename,tot_seconds,netpos_seconds,netpos_prop,view,danmaku,reply,favorite,coin,share,now_rank,his_rank,like,dislike
25778784,558,-16,-0.028673835125448,,,,,,,,,,
42354186,208,21,0.1009615384615384,242614.0,24531.0,887.0,843.0,1068.0,289.0,0.0,0.0,4056.0,0.0
57007387,445,40,0.0898876404494382,1491216.0,34043.0,14168.0,23773.0,34065.0,5337.0,0.0,0.0,103370.0,0.0
10066920,211,121,0.5734597156398105,23302378.0,101663.0,5775.0,309988.0,91095.0,120076.0,0.0,0.0,451631.0,0.0
47657910,462,152,0.329004329004329,5246365.0,43810.0,6114.0,42906.0,47965.0,16868.0,0.0,0.0,170615.0,0.0
56419137,486,150,0.3086419753086419,1054175.0,29352.0,4782.0,8299.0,9562.0,832.0,0.0,0.0,41963.0,0.0
48096021,556,48,0.0863309352517985,3288653.0,30453.0,6957.0,12590.0,45896.0,2292.0,0.0,9.0,105811.0,0.0
65117100,366,76,0.2076502732240437,3655790.0,24950.0,6523.0,18203.0,75731.0,13481.0,0.0,5.0,169400.0,0.0
29168469,353,52,0.1473087818696883,2824249.0,28779.0,13702.0,9474.0,1844.0,1665.0,0.0,26.0,23233.0,0.0
43854311,590,231,0.3915254237288135,2794547.0,29335.0,6578.0,25294.0,63242.0,16576.0,0.0,4.0,103826.0,0.0
42255225,257,38,0.1478599221789883,2242429.0,31862.0,1678.0,11064.0,13428.0,2014.0,0.0,17.0,56066.0,0.0
4884303,196,124,0.6326530612244898,5577272.0,25622.0,10014.0,31646.0,29627.0,16116.0,0.0,1.0,62789.0,0.0
41530540,583,91,0.1560891938250428,2282108.0,35747.0,1700.0,12711.0,14442.0,4768.0,0.0,0.0,62420.0,0.0
70200317,289,10,0.0346020761245674,4500562.0,26604.0,6465.0,12447.0,48975.0,2373.0,0.0,20.0,194357.0,0.0
8414772,504,156,0.3095238095238095,650240.0,23364.0,7384.0,6732.0,16330.0,2438.0,0.0,14.0,2734.0,0.0
31991665,355,10,0.028169014084507,17405745.0,124909.0,19672.0,45881.0,120268.0,51824.0,0.0,3.0,343708.0,0.0
70060090,290,85,0.293103448275862,5756575.0,43045.0,6331.0,20366.0,60889.0,5033.0,0.0,7.0,233174.0,0.0
70379199,367,33,0.0899182561307901,2114068.0,30365.0,5091.0,4002.0,22589.0,2669.0,0.0,5.0,97644.0,0.0
409071,290,80,0.2758620689655172,694087.0,27899.0,1168.0,17641.0,4807.0,684.0,0.0,7.0,1320.0,0.0
30639265,201,-64,-0.3184079601990049,6970532.0,28879.0,5172.0,11236.0,21338.0,15082.0,0.0,0.0,71110.0,0.0
31087524,260,70,0.2692307692307692,6272716.0,27920.0,2826.0,11060.0,14977.0,2590.0,0.0,49.0,90044.0,0.0
22383445,500,155,0.31,2528701.0,34064.0,4856.0,4389.0,13938.0,2447.0,0.0,20.0,53019.0,0.0
63883961,365,30,0.0821917808219178,2318761.0,24356.0,4481.0,4128.0,19620.0,3634.0,0.0,28.0,68699.0,0.0
60960984,426,63,0.1478873239436619,4854129.0,24096.0,4118.0,8698.0,33264.0,3261.0,0.0,13.0,124363.0,0.0
47407890,265,112,0.4226415094339623,1842124.0,25316.0,1867.0,7428.0,26647.0,1122.0,0.0,22.0,62527.0,0.0
1831132,507,109,0.2149901380670611,1463108.0,22220.0,1432.0,2792.0,1253.0,273.0,0.0,11.0,1205.0,0.0
69645047,391,176,0.4501278772378516,1407855.0,29140.0,3055.0,14416.0,54484.0,3415.0,0.0,39.0,147682.0,0.0
63466230,562,169,0.3007117437722419,1504994.0,27697.0,3726.0,15429.0,75625.0,3054.0,0.0,30.0,102858.0,0.0
55468852,389,67,0.1722365038560411,2792148.0,25147.0,3907.0,8352.0,26136.0,3627.0,0.0,16.0,59062.0,0.0
59716006,255,117,0.4588235294117647,1730169.0,22177.0,9157.0,39917.0,126575.0,4378.0,0.0,7.0,159001.0,0.0
63912195,422,144,0.3412322274881517,3060689.0,22735.0,4785.0,11229.0,70936.0,3285.0,0.0,13.0,131789.0,0.0
47630319,552,128,0.2318840579710145,1593114.0,22244.0,5303.0,3649.0,25281.0,1647.0,0.0,13.0,62096.0,0.0
17318105,256,-60,-0.234375,,,,,,,,,,
63085784,329,19,0.0577507598784194,4423504.0,22169.0,4270.0,11359.0,42713.0,7192.0,0.0,12.0,158350.0,0.0
49715186,467,-13,-0.0278372591006423,4500034.0,30007.0,3847.0,13820.0,84005.0,13770.0,0.0,38.0,132719.0,0.0
69654178,421,105,0.2494061757719715,2425660.0,25174.0,2345.0,4854.0,27569.0,3273.0,0.0,24.0,79132.0,0.0
21541359,270,21,0.0777777777777777,4555579.0,32550.0,4508.0,7522.0,19276.0,8014.0,0.0,8.0,79913.0,0.0
56811945,245,-79,-0.3224489795918367,3754031.0,23156.0,5724.0,12901.0,64613.0,8744.0,0.0,0.0,148515.0,0.0
57117674,396,47,0.1186868686868686,1877280.0,21655.0,2945.0,3195.0,22715.0,2066.0,0.0,0.0,51421.0,0.0
11942711,246,-14,-0.056910569105691,890307.0,23263.0,2566.0,1885.0,6729.0,2025.0,0.0,75.0,16236.0,0.0
23658343,236,52,0.2203389830508474,974374.0,19605.0,3221.0,1459.0,5578.0,3811.0,0.0,33.0,8056.0,0.0
55326863,260,-60,-0.2307692307692307,3837050.0,21126.0,3668.0,5273.0,24546.0,2203.0,0.0,9.0,96938.0,0.0
70325053,350,96,0.2742857142857143,1784854.0,22235.0,1752.0,2197.0,14865.0,1700.0,0.0,20.0,51450.0,0.0
45638222,401,44,0.1097256857855361,5795679.0,31533.0,4049.0,22500.0,103813.0,10081.0,0.0,0.0,209508.0,0.0
58381490,357,62,0.1736694677871148,4858685.0,25460.0,3413.0,12204.0,30093.0,10516.0,0.0,17.0,94080.0,0.0
58214742,358,122,0.3407821229050279,3070081.0,19423.0,3622.0,5034.0,17647.0,2467.0,0.0,14.0,72298.0,0.0
9630153,344,53,0.1540697674418604,476735.0,18968.0,9297.0,767.0,9698.0,453.0,0.0,11.0,791.0,0.0
61613926,326,-21,-0.0644171779141104,4815127.0,19492.0,6418.0,14724.0,59815.0,2097.0,0.0,21.0,172126.0,0.0
5472509,190,125,0.6578947368421053,358650.0,24336.0,1527.0,28071.0,8080.0,2040.0,0.0,53.0,9393.0,0.0
55938320,411,124,0.3017031630170316,2851549.0,19827.0,4874.0,11014.0,84920.0,3249.0,0.0,5.0,112966.0,0.0
56740431,359,75,0.2089136490250696,4429445.0,20490.0,4328.0,11964.0,83579.0,5631.0,0.0,0.0,135302.0,0.0
32239019,408,72,0.1764705882352941,3777658.0,26373.0,4501.0,6114.0,15347.0,1912.0,0.0,10.0,72346.0,0.0
64602985,346,17,0.0491329479768786,3277564.0,19112.0,4021.0,12222.0,51094.0,5813.0,0.0,12.0,142185.0,0.0
47532085,332,27,0.0813253012048192,1842185.0,24738.0,6929.0,5953.0,25287.0,7455.0,0.0,10.0,59486.0,0.0
37850943,428,242,0.5654205607476636,,,,,,,,,,
61369788,319,-8,-0.0250783699059561,3537136.0,20931.0,4817.0,8508.0,31531.0,1581.0,0.0,15.0,119613.0,0.0
59852422,451,34,0.0753880266075388,1598650.0,17836.0,3650.0,2398.0,18348.0,987.0,0.0,21.0,46369.0,0.0
66813101,435,8,0.0183908045977011,2849716.0,18345.0,3197.0,14158.0,81573.0,3118.0,0.0,14.0,162348.0,0.0
57050425,316,41,0.1297468354430379,6817420.0,20253.0,4287.0,14327.0,103861.0,8425.0,0.0,0.0,174239.0,0.0
67524739,567,249,0.4391534391534391,2926904.0,23437.0,4132.0,15470.0,58820.0,3244.0,0.0,34.0,125547.0,0.0
46583181,441,50,0.1133786848072562,2043460.0,17660.0,4359.0,4038.0,25555.0,1525.0,0.0,2.0,67146.0,0.0
20231401,177,63,0.3559322033898305,499782.0,17457.0,501.0,1876.0,164.0,507.0,0.0,0.0,2907.0,0.0
15352671,451,169,0.3747228381374722,751423.0,17092.0,6224.0,1098.0,6700.0,1416.0,0.0,0.0,3033.0,0.0
67591869,278,54,0.1942446043165467,5221565.0,21630.0,5453.0,23060.0,71298.0,3466.0,0.0,8.0,248069.0,0.0
1684414,476,-25,-0.0525210084033613,613637.0,17033.0,410.0,8301.0,375.0,733.0,0.0,87.0,588.0,0.0
69448115,554,199,0.3592057761732852,1343012.0,21657.0,3454.0,11479.0,55776.0,8631.0,0.0,47.0,90158.0,0.0
68824322,323,75,0.2321981424148606,3158548.0,18224.0,3181.0,7921.0,34853.0,4922.0,0.0,8.0,114304.0,0.0
12018140,457,172,0.3763676148796498,194743.0,17848.0,758.0,2350.0,790.0,218.0,0.0,0.0,3660.0,0.0
65471573,333,90,0.2702702702702703,1216887.0,17564.0,5325.0,3571.0,11177.0,1616.0,0.0,99.0,46723.0,0.0
55651187,430,96,0.2232558139534883,2950710.0,18762.0,3492.0,4189.0,21939.0,3219.0,0.0,15.0,57836.0,0.0
34171302,254,-54,-0.2125984251968504,2926405.0,17646.0,4815.0,5586.0,26549.0,6269.0,0.0,0.0,63210.0,0.0
56880790,348,78,0.2241379310344827,3524482.0,20958.0,4916.0,4686.0,22795.0,5137.0,0.0,0.0,71098.0,0.0
61188602,411,99,0.2408759124087591,2309052.0,17925.0,2914.0,5177.0,30247.0,2704.0,0.0,15.0,69668.0,0.0
35676735,266,-34,-0.1278195488721804,9767158.0,23269.0,6467.0,16330.0,10676.0,5039.0,0.0,2.0,115328.0,0.0
44874916,296,-50,-0.1689189189189189,1447782.0,18166.0,4194.0,4340.0,35846.0,2530.0,0.0,60.0,40624.0,0.0
65690614,355,-58,-0.1633802816901408,3757786.0,18709.0,11622.0,12475.0,45547.0,8878.0,0.0,61.0,131420.0,0.0
60147781,277,-33,-0.1191335740072202,,,,,,,,,,
68822139,390,13,0.0333333333333333,2553734.0,19586.0,3028.0,3476.0,16067.0,2591.0,0.0,15.0,68145.0,0.0
43426656,247,33,0.1336032388663967,2871480.0,19533.0,8951.0,4050.0,17378.0,5366.0,0.0,19.0,56094.0,0.0
11119283,405,45,0.1111111111111111,859118.0,16662.0,4066.0,2296.0,7418.0,1195.0,0.0,14.0,3984.0,0.0
13837692,252,-92,-0.365079365079365,1021751.0,17755.0,3135.0,2127.0,6431.0,1988.0,0.0,0.0,12291.0,0.0
32585196,464,122,0.2629310344827586,763593.0,16668.0,2049.0,11532.0,14102.0,8425.0,0.0,35.0,19141.0,0.0
67383783,309,55,0.1779935275080906,4412970.0,17382.0,5523.0,14798.0,52988.0,7495.0,0.0,8.0,184304.0,0.0
11487569,361,55,0.1523545706371191,,,,,,,,,,
1056518,274,113,0.4124087591240876,900562.0,16148.0,1273.0,8979.0,3704.0,1088.0,0.0,5.0,835.0,0.0
21783491,442,121,0.2737556561085973,1845149.0,21361.0,3491.0,2996.0,11060.0,1409.0,0.0,12.0,29397.0,0.0
25796477,350,81,0.2314285714285714,1176821.0,18763.0,4198.0,2175.0,8156.0,1476.0,0.0,16.0,21599.0,0.0
11323273,300,20,0.0666666666666666,1299992.0,15959.0,3650.0,3726.0,18898.0,11815.0,0.0,6.0,3520.0,0.0
63392312,470,152,0.3234042553191489,2572507.0,18568.0,4087.0,8944.0,18653.0,19142.0,0.0,53.0,64732.0,0.0
59857889,348,99,0.2844827586206896,1510995.0,15928.0,2551.0,2308.0,14497.0,1060.0,0.0,18.0,42865.0,0.0
30073781,362,-11,-0.0303867403314917,1378799.0,17847.0,3589.0,1667.0,8219.0,1916.0,0.0,22.0,23084.0,0.0
68096669,405,96,0.237037037037037,1828809.0,17933.0,2700.0,3672.0,19611.0,3419.0,0.0,13.0,54740.0,0.0
27498822,365,44,0.1205479452054794,1184214.0,17585.0,4365.0,1387.0,9262.0,1375.0,0.0,7.0,21651.0,0.0
57118762,435,109,0.2505747126436781,5169023.0,17473.0,5591.0,11239.0,40881.0,6390.0,0.0,0.0,121168.0,0.0
57443008,374,20,0.053475935828877,2025921.0,16529.0,3086.0,8808.0,24510.0,2706.0,0.0,0.0,55521.0,0.0
56024084,342,72,0.2105263157894736,3411562.0,19064.0,3280.0,7571.0,24015.0,5873.0,0.0,14.0,68697.0,0.0
13422580,490,60,0.1224489795918367,2677372.0,19568.0,5750.0,33808.0,2973.0,20685.0,0.0,0.0,28517.0,0.0
51456239,326,39,0.1196319018404908,1516992.0,16760.0,2838.0,1754.0,10192.0,1157.0,0.0,27.0,30095.0,0.0
48511328,186,-70,-0.3763440860215054,594907.0,26598.0,5008.0,21182.0,22220.0,5346.0,0.0,0.0,50882.0,0.0
66835292,555,141,0.254054054054054,2301502.0,20948.0,4087.0,11415.0,68387.0,7551.0,0.0,41.0,113736.0,0.0
60639448,339,143,0.4218289085545723,2859213.0,17784.0,5252.0,9566.0,21246.0,1153.0,0.0,18.0,87633.0,0.0
55459913,354,152,0.4293785310734463,5085518.0,56087.0,4838.0,20557.0,30411.0,8408.0,0.0,0.0,157051.0,0.0
63326530,492,158,0.3211382113821138,1553985.0,16124.0,3737.0,9596.0,22639.0,4120.0,0.0,25.0,56390.0,0.0
61427652,312,17,0.0544871794871794,8264820.0,21006.0,4284.0,24933.0,85740.0,3357.0,0.0,23.0,372619.0,0.0
9763647,236,103,0.4364406779661017,503524.0,14981.0,1500.0,19934.0,4028.0,3018.0,0.0,34.0,4025.0,0.0
16641300,407,35,0.085995085995086,2616726.0,21788.0,3358.0,3145.0,8397.0,1094.0,0.0,0.0,40918.0,0.0
55482271,386,49,0.1269430051813471,5007182.0,18353.0,4842.0,10807.0,69574.0,2963.0,0.0,6.0,120112.0,0.0
59282001,338,84,0.2485207100591716,1690356.0,15620.0,2703.0,2551.0,17098.0,1133.0,0.0,22.0,48622.0,0.0
55442104,342,58,0.1695906432748538,2873051.0,15845.0,5382.0,18244.0,96633.0,3527.0,0.0,7.0,124774.0,0.0
66825348,282,-50,-0.1773049645390071,5682852.0,16104.0,6314.0,19990.0,79868.0,3083.0,0.0,11.0,226367.0,0.0
16708014,304,74,0.2434210526315789,4908880.0,22337.0,2674.0,6075.0,15016.0,1796.0,0.0,0.0,76818.0,0.0
68228509,371,-36,-0.0970350404312668,1365985.0,15251.0,2438.0,6101.0,33543.0,3433.0,0.0,16.0,58428.0,0.0
64116085,264,-10,-0.0378787878787878,6126500.0,17851.0,4635.0,25849.0,64370.0,27990.0,0.0,18.0,303653.0,0.0
59180988,352,103,0.2926136363636363,1459251.0,14746.0,2439.0,2981.0,16698.0,1642.0,0.0,17.0,43816.0,0.0
50722048,298,9,0.0302013422818791,2074445.0,14860.0,3922.0,3200.0,21505.0,889.0,0.0,6.0,68290.0,0.0
70946647,188,23,0.1223404255319148,3290208.0,27919.0,4629.0,68450.0,301224.0,24507.0,0.0,2.0,357439.0,0.0
61411932,156,56,0.358974358974359,489429.0,15940.0,4004.0,9769.0,21475.0,3773.0,0.0,0.0,51909.0,0.0
53693272,293,90,0.3071672354948805,1525309.0,15114.0,2722.0,2565.0,18819.0,1392.0,0.0,12.0,40583.0,0.0
1881915,220,-131,-0.5954545454545455,6043220.0,17225.0,7259.0,19583.0,1264.0,6798.0,0.0,12.0,35954.0,0.0
57919782,287,85,0.2961672473867596,5145616.0,20598.0,3799.0,30710.0,92403.0,5211.0,0.0,16.0,181848.0,0.0
22713973,362,152,0.4198895027624309,2751415.0,20118.0,4970.0,5819.0,10072.0,2789.0,0.0,13.0,41144.0,0.0
1444129,429,-6,-0.0139860139860139,2499267.0,15418.0,3379.0,14727.0,883.0,5256.0,0.0,24.0,8953.0,0.0
29350926,308,20,0.0649350649350649,,,,,,,,,,
10113039,466,161,0.3454935622317596,595127.0,14342.0,3180.0,839.0,11334.0,955.0,0.0,30.0,1072.0,0.0
55124357,433,95,0.2193995381062355,4612479.0,15733.0,5112.0,8130.0,33191.0,6334.0,0.0,10.0,91005.0,0.0
66605776,352,42,0.1193181818181818,4310187.0,16057.0,3726.0,10276.0,51919.0,3963.0,0.0,5.0,146661.0,0.0
66764501,390,150,0.3846153846153846,1638797.0,16483.0,4400.0,22171.0,98282.0,3958.0,0.0,13.0,132957.0,0.0
54982524,332,21,0.0632530120481927,1965268.0,15938.0,3791.0,2519.0,13694.0,1078.0,0.0,29.0,44100.0,0.0
63423445,328,92,0.2804878048780488,2224186.0,15285.0,4044.0,3791.0,20713.0,1714.0,0.0,18.0,64187.0,0.0
66100851,379,82,0.2163588390501319,1663178.0,14962.0,3260.0,2119.0,12358.0,1308.0,0.0,25.0,47344.0,0.0
65602602,279,-30,-0.1075268817204301,4409885.0,14945.0,6260.0,10544.0,38908.0,3341.0,0.0,9.0,158348.0,0.0
70268195,275,123,0.4472727272727272,2799008.0,17148.0,16042.0,30649.0,155183.0,17608.0,0.0,2.0,204101.0,0.0
60768062,331,119,0.3595166163141994,1553567.0,14813.0,2535.0,2245.0,14941.0,737.0,0.0,0.0,46948.0,0.0
67279486,387,129,0.3333333333333333,3190393.0,14801.0,4422.0,12138.0,73181.0,4833.0,0.0,2.0,140187.0,0.0
60957849,309,11,0.0355987055016181,3238080.0,15581.0,7166.0,12111.0,47295.0,6696.0,0.0,15.0,135789.0,0.0
11222061,304,-35,-0.1151315789473684,1178405.0,15565.0,1878.0,3737.0,9169.0,3821.0,0.0,0.0,18811.0,0.0
63575633,291,106,0.3642611683848797,2480059.0,14863.0,2662.0,2739.0,15503.0,1351.0,0.0,18.0,59780.0,0.0
14998448,526,180,0.3422053231939163,,,,,,,,,,
53571326,366,92,0.2513661202185792,1464657.0,14382.0,3178.0,3998.0,23806.0,1902.0,0.0,33.0,42189.0,0.0
15143079,274,1,0.0036496350364963,309374.0,13798.0,2420.0,468.0,6222.0,733.0,0.0,0.0,2285.0,0.0
41386708,348,93,0.2672413793103448,3423879.0,14510.0,4757.0,18004.0,73819.0,1601.0,0.0,9.0,126307.0,0.0
70321199,322,-21,-0.0652173913043478,2774624.0,15398.0,2741.0,5121.0,27467.0,1875.0,0.0,10.0,97381.0,0.0
51210635,293,149,0.5085324232081911,2929627.0,17206.0,8296.0,10708.0,26488.0,9408.0,0.0,26.0,88944.0,0.0
19808901,426,-70,-0.1643192488262911,673909.0,16697.0,2638.0,919.0,7338.0,579.0,0.0,74.0,12963.0,0.0
8767666,442,103,0.2330316742081448,984858.0,13758.0,3417.0,2162.0,22216.0,1237.0,0.0,34.0,2244.0,0.0
61585043,361,108,0.299168975069252,1565318.0,19373.0,1396.0,5987.0,10978.0,772.0,0.0,0.0,51446.0,0.0
4813957,367,191,0.5204359673024523,2185679.0,35247.0,4954.0,9123.0,21367.0,3407.0,0.0,4.0,11009.0,0.0
25367253,426,132,0.3098591549295774,7076678.0,35761.0,3366.0,86697.0,89197.0,52763.0,0.0,4.0,162275.0,0.0
57926057,299,-32,-0.1070234113712374,361625.0,22684.0,3819.0,2788.0,2147.0,1274.0,0.0,0.0,10383.0,0.0
65391275,243,111,0.4567901234567901,3091638.0,22454.0,1887.0,76150.0,104686.0,35608.0,0.0,14.0,179317.0,0.0
2982361,355,73,0.2056338028169014,1862561.0,17321.0,1949.0,15836.0,11615.0,7777.0,0.0,6.0,3858.0,0.0
114596,513,-5,-0.0097465886939571,140057.0,967.0,1033.0,831.0,390.0,44.0,0.0,102.0,47.0,0.0
50628016,426,128,0.3004694835680751,3162034.0,15721.0,7322.0,19697.0,92709.0,2508.0,0.0,13.0,116508.0,0.0
4760308,373,52,0.1394101876675603,2035749.0,15343.0,9934.0,4034.0,14067.0,1430.0,0.0,1.0,6363.0,0.0
42188311,194,49,0.2525773195876288,232191.0,14659.0,3034.0,2215.0,1851.0,1818.0,0.0,0.0,4800.0,0.0
21104393,168,59,0.3511904761904761,1995591.0,11960.0,3251.0,78995.0,140088.0,49754.0,0.0,92.0,66138.0,0.0
1222232,393,145,0.3689567430025445,358265.0,10105.0,791.0,7928.0,7438.0,335.0,0.0,5.0,851.0,0.0
26192654,113,30,0.2654867256637168,3054719.0,7101.0,3915.0,56429.0,44289.0,10304.0,0.0,1.0,34854.0,0.0
25308978,380,110,0.2894736842105263,648140.0,7109.0,2753.0,1384.0,6367.0,928.0,0.0,21.0,12078.0,0.0
24311140,403,3,0.0074441687344913,3728457.0,5547.0,6138.0,3471.0,804.0,440.0,0.0,55.0,9208.0,0.0
15955163,527,200,0.3795066413662239,312503.0,5361.0,1920.0,1728.0,20934.0,698.0,0.0,0.0,8290.0,0.0
30839489,387,11,0.0284237726098191,297597.0,4849.0,2039.0,1972.0,4721.0,1292.0,0.0,0.0,7387.0,0.0
58234576,511,90,0.1761252446183953,384308.0,4886.0,1211.0,2265.0,11329.0,896.0,0.0,0.0,26718.0,0.0
24129460,249,46,0.1847389558232931,797792.0,5182.0,3761.0,1328.0,4345.0,415.0,0.0,33.0,9919.0,0.0
13710630,424,-75,-0.1768867924528301,957162.0,6401.0,1270.0,3774.0,240.0,968.0,0.0,0.0,3106.0,0.0
24733026,288,132,0.4583333333333333,189418.0,5043.0,1103.0,1122.0,71.0,255.0,0.0,0.0,929.0,0.0
15724663,210,140,0.6666666666666666,235798.0,4078.0,984.0,2177.0,279.0,1384.0,0.0,0.0,778.0,0.0
25868421,402,147,0.3656716417910448,521141.0,3979.0,1637.0,987.0,7344.0,3054.0,0.0,55.0,10526.0,0.0
59617851,289,137,0.4740484429065744,538348.0,9526.0,646.0,14354.0,4977.0,3272.0,0.0,0.0,13728.0,0.0
66521594,339,13,0.0383480825958702,,,,,,,,,,
56258177,305,145,0.4754098360655737,770035.0,16532.0,1517.0,22124.0,16006.0,4494.0,0.0,0.0,20410.0,0.0
23580717,137,-67,-0.4890510948905109,292395.0,3661.0,2223.0,785.0,417.0,500.0,0.0,0.0,2017.0,0.0
11648706,535,165,0.308411214953271,282796.0,3530.0,1185.0,429.0,4721.0,201.0,0.0,0.0,72.0,0.0
26001537,484,63,0.1301652892561983,822031.0,4273.0,756.0,10383.0,1291.0,3158.0,0.0,0.0,5583.0,0.0
25922897,352,16,0.0454545454545454,954540.0,3278.0,396.0,5948.0,640.0,3156.0,0.0,21.0,3605.0,0.0
16399704,358,-153,-0.4273743016759777,810531.0,4408.0,2710.0,1138.0,522.0,201.0,0.0,0.0,5163.0,0.0
70827264,327,94,0.2874617737003058,580712.0,3650.0,6368.0,1597.0,2196.0,2167.0,0.0,41.0,31243.0,0.0
25760371,521,40,0.0767754318618042,838532.0,4242.0,2431.0,12892.0,3503.0,1843.0,0.0,76.0,14724.0,0.0
27134584,441,182,0.4126984126984127,72721.0,3299.0,313.0,1217.0,413.0,143.0,0.0,0.0,1768.0,0.0
45076255,206,41,0.1990291262135922,148544.0,7510.0,906.0,962.0,345.0,292.0,0.0,0.0,3424.0,0.0
23790286,329,81,0.2462006079027355,134374.0,2573.0,1054.0,1150.0,1030.0,194.0,0.0,0.0,2995.0,0.0
25207172,278,63,0.2266187050359712,1173768.0,2720.0,1066.0,1366.0,2463.0,534.0,0.0,89.0,10049.0,0.0
21110879,368,-84,-0.2282608695652173,315022.0,2512.0,1012.0,723.0,50.0,734.0,0.0,0.0,565.0,0.0
26856349,367,86,0.2343324250681198,484070.0,2441.0,1078.0,1312.0,6021.0,530.0,0.0,0.0,10553.0,0.0
26835044,196,77,0.3928571428571428,1074386.0,2556.0,932.0,1526.0,2173.0,235.0,0.0,0.0,11538.0,0.0
3899304,226,156,0.6902654867256637,394366.0,2865.0,647.0,22563.0,13287.0,5188.0,0.0,0.0,8935.0,0.0
11697288,192,-11,-0.0572916666666666,,,,,,,,,,
23827555,383,36,0.0939947780678851,765074.0,2572.0,747.0,6614.0,917.0,2859.0,0.0,0.0,3904.0,0.0
24938781,325,71,0.2184615384615384,1103270.0,2217.0,1443.0,5213.0,2823.0,866.0,0.0,54.0,4727.0,0.0
11247114,267,25,0.0936329588014981,69098.0,2172.0,278.0,4571.0,1467.0,1259.0,0.0,0.0,596.0,0.0
25439343,326,-22,-0.0674846625766871,538867.0,2105.0,2290.0,2702.0,2377.0,1588.0,0.0,55.0,6592.0,0.0
26052631,414,65,0.1570048309178744,2750127.0,4861.0,2823.0,33491.0,4303.0,4080.0,0.0,0.0,40471.0,0.0
35959120,260,105,0.4038461538461538,196520.0,2191.0,1176.0,1234.0,2175.0,686.0,0.0,0.0,6744.0,0.0
28358540,380,174,0.4578947368421052,422076.0,2.0,898.0,8236.0,2318.0,881.0,0.0,0.0,18828.0,0.0
21900769,302,-123,-0.4072847682119205,,,,,,,,,,
6241368,107,47,0.4392523364485981,3510.0,2007.0,8.0,2.0,13.0,13.0,0.0,0.0,0.0,0.0
276097,108,-9,-0.0833333333333333,227952.0,1981.0,224.0,3001.0,88.0,161.0,0.0,129.0,37.0,0.0
20827124,173,69,0.3988439306358382,414689.0,2418.0,2691.0,2752.0,1686.0,2161.0,0.0,0.0,5823.0,0.0
14147092,178,-56,-0.3146067415730337,427203.0,3695.0,1330.0,4167.0,1145.0,1348.0,0.0,0.0,2753.0,0.0
26552296,536,-2,-0.003731343283582,193643.0,1976.0,1915.0,387.0,89.0,289.0,0.0,0.0,528.0,0.0
23113476,273,153,0.5604395604395604,114328.0,2953.0,341.0,4930.0,2913.0,1554.0,0.0,0.0,2976.0,0.0
59490691,584,206,0.3527397260273973,310218.0,1946.0,607.0,1478.0,5471.0,279.0,0.0,0.0,16872.0,0.0
8226771,212,151,0.7122641509433962,443790.0,1973.0,788.0,6842.0,9086.0,3162.0,0.0,0.0,3583.0,0.0
13568718,503,-51,-0.1013916500994035,307026.0,2344.0,454.0,2388.0,454.0,790.0,0.0,0.0,1931.0,0.0
25070283,280,210,0.75,104578.0,2004.0,530.0,4706.0,2679.0,1604.0,0.0,0.0,2281.0,0.0
26247493,426,209,0.4906103286384976,110898.0,2033.0,558.0,704.0,128.0,167.0,0.0,0.0,480.0,0.0
26395699,309,-81,-0.2621359223300971,395315.0,2093.0,852.0,2187.0,187.0,253.0,0.0,0.0,1292.0,0.0
23811168,465,102,0.2193548387096774,87153.0,1913.0,193.0,573.0,48.0,130.0,0.0,0.0,226.0,0.0
31648235,135,18,0.1333333333333333,789573.0,1934.0,704.0,8973.0,17920.0,5847.0,0.0,43.0,20261.0,0.0
14976533,416,81,0.1947115384615384,911762.0,2741.0,430.0,6422.0,673.0,554.0,0.0,0.0,7654.0,0.0
26495435,480,-31,-0.0645833333333333,570709.0,2257.0,941.0,2341.0,344.0,754.0,0.0,0.0,3078.0,0.0
25096003,97,37,0.3814432989690721,421678.0,2282.0,1686.0,1661.0,5627.0,309.0,0.0,0.0,3591.0,0.0
24241641,593,1,0.0016863406408094,361331.0,1814.0,2962.0,1733.0,813.0,286.0,0.0,0.0,1869.0,0.0
57177,279,12,0.043010752688172,202013.0,1994.0,402.0,2953.0,357.0,2200.0,0.0,0.0,1046.0,0.0
13407863,413,4,0.009685230024213,491344.0,1790.0,815.0,1862.0,222.0,712.0,0.0,41.0,363.0,0.0
15557939,191,-134,-0.7015706806282722,157634.0,2026.0,246.0,945.0,28.0,347.0,0.0,0.0,342.0,0.0
36015471,225,66,0.2933333333333333,294468.0,3145.0,939.0,2128.0,515.0,736.0,0.0,0.0,2662.0,0.0
10458319,194,64,0.3298969072164948,305658.0,1882.0,1153.0,2133.0,1185.0,223.0,0.0,0.0,3681.0,0.0
16205450,264,7,0.0265151515151515,680125.0,2666.0,388.0,3930.0,309.0,478.0,0.0,0.0,4442.0,0.0
15486350,386,50,0.1295336787564766,133241.0,1686.0,261.0,2092.0,1684.0,883.0,0.0,0.0,484.0,0.0
21964909,173,1,0.0057803468208092,1265260.0,1844.0,802.0,8768.0,659.0,1803.0,0.0,0.0,3604.0,0.0
27305683,96,-69,-0.71875,307974.0,1679.0,5971.0,200.0,105.0,78.0,0.0,0.0,414.0,0.0
26292525,418,74,0.1770334928229665,1656757.0,2997.0,364.0,10154.0,1349.0,4479.0,0.0,0.0,12212.0,0.0
